Query_Image,Query_Path,True_Identity,Predicted_Identity,Matched_Gallery_Image,Matched_Gallery_Path,Confidence_Score,Confidence_Percentage,Match_Status,Is_Correct
Harrison_Ford_0004_foggy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0004_foggy.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0004.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0004.jpg,0.9539999961853027,95.4,CORRECT,True
Harrison_Ford_0004_lowlight.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0004_lowlight.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0004.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0004.jpg,0.9750000238418579,97.5,CORRECT,True
Harrison_Ford_0004_noisy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0004_noisy.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0004.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0004.jpg,0.975600004196167,97.56,CORRECT,True
Harrison_Ford_0004_rainy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0004_rainy.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0004.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0004.jpg,0.9735999703407288,97.36,CORRECT,True
Harrison_Ford_0004_resized.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0004_resized.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0004.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0004.jpg,0.996999979019165,99.7,CORRECT,True
Harrison_Ford_0004_sunny.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0004_sunny.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0004.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0004.jpg,0.9025999903678894,90.26,CORRECT,True
Harrison_Ford_0005_blurred.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0005_blurred.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0005.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0005.jpg,0.9771000146865845,97.71,CORRECT,True
Harrison_Ford_0005_foggy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0005_foggy.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0005.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0005.jpg,0.9387000203132629,93.87,CORRECT,True
Harrison_Ford_0005_lowlight.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0005_lowlight.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0005.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0005.jpg,0.9487000107765198,94.87,CORRECT,True
Harrison_Ford_0005_noisy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0005_noisy.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0005.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0005.jpg,0.9412999749183655,94.13,CORRECT,True
Harrison_Ford_0005_rainy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0005_rainy.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0005.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0005.jpg,0.9603000283241272,96.03,CORRECT,True
Harrison_Ford_0005_resized.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0005_resized.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0005.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0005.jpg,0.9983000159263611,99.83,CORRECT,True
Harrison_Ford_0005_sunny.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0005_sunny.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0005.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0005.jpg,0.8446999788284302,84.47,CORRECT,True
Harrison_Ford_0006_blurred.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0006_blurred.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0006.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0006.jpg,0.9832000136375427,98.32,CORRECT,True
Harrison_Ford_0006_foggy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0006_foggy.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0006.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0006.jpg,0.9634000062942505,96.34,CORRECT,True
Harrison_Ford_0006_lowlight.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0006_lowlight.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0006.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0006.jpg,0.9645000100135803,96.45,CORRECT,True
Harrison_Ford_0006_noisy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0006_noisy.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0006.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0006.jpg,0.9660000205039978,96.6,CORRECT,True
Harrison_Ford_0006_rainy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0006_rainy.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0006.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0006.jpg,0.9804999828338623,98.05,CORRECT,True
Harrison_Ford_0006_resized.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0006_resized.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0006.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0006.jpg,0.9988999962806702,99.89,CORRECT,True
Harrison_Ford_0006_sunny.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0006_sunny.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0006.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0006.jpg,0.8787000179290771,87.87,CORRECT,True
Harrison_Ford_0007_blurred.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0007_blurred.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0007.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0007.jpg,0.9980999827384949,99.81,CORRECT,True
Harrison_Ford_0007_foggy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0007_foggy.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0007.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0007.jpg,0.9966999888420105,99.67,CORRECT,True
Harrison_Ford_0007_lowlight.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0007_lowlight.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0007.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0007.jpg,0.9980000257492065,99.8,CORRECT,True
Harrison_Ford_0007_noisy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0007_noisy.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0007.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0007.jpg,0.9979000091552734,99.79,CORRECT,True
Harrison_Ford_0007_rainy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0007_rainy.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0007.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0007.jpg,0.9970999956130981,99.71,CORRECT,True
Harrison_Ford_0007_resized.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0007_resized.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0007.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0007.jpg,0.9998999834060669,99.99,CORRECT,True
Harrison_Ford_0007_sunny.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0007_sunny.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0007.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0007.jpg,0.9926999807357788,99.27,CORRECT,True
Harrison_Ford_0008_blurred.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0008_blurred.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0008.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0008.jpg,0.9987000226974487,99.87,CORRECT,True
Harrison_Ford_0008_foggy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0008_foggy.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0008.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0008.jpg,0.9980999827384949,99.81,CORRECT,True
Harrison_Ford_0008_lowlight.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0008_lowlight.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0008.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0008.jpg,0.998199999332428,99.82,CORRECT,True
Harrison_Ford_0008_noisy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0008_noisy.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0008.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0008.jpg,0.9954000115394592,99.54,CORRECT,True
Harrison_Ford_0008_rainy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0008_rainy.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0008.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0008.jpg,0.9976000189781189,99.76,CORRECT,True
Harrison_Ford_0008_resized.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0008_resized.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0008.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0008.jpg,0.9998999834060669,99.99,CORRECT,True
Harrison_Ford_0008_sunny.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0008_sunny.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0001.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0001.jpg,0.8684999942779541,86.85,CORRECT,True
Harrison_Ford_0009_blurred.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0009_blurred.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0009.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0009.jpg,0.9909999966621399,99.1,CORRECT,True
Harrison_Ford_0009_foggy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0009_foggy.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0009.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0009.jpg,0.9850000143051147,98.5,CORRECT,True
Harrison_Ford_0009_lowlight.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0009_lowlight.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0009.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0009.jpg,0.987500011920929,98.75,CORRECT,True
Harrison_Ford_0009_noisy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0009_noisy.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0009.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0009.jpg,0.9824000000953674,98.24,CORRECT,True
Harrison_Ford_0009_rainy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0009_rainy.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0009.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0009.jpg,0.9853000044822693,98.53,CORRECT,True
Harrison_Ford_0009_resized.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0009_resized.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0009.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0009.jpg,0.9994000196456909,99.94,CORRECT,True
Harrison_Ford_0009_sunny.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0009_sunny.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0009.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0009.jpg,0.9273999929428101,92.74,CORRECT,True
Harrison_Ford_0010_blurred.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0010_blurred.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0010.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0010.jpg,0.9702000021934509,97.02,CORRECT,True
Harrison_Ford_0010_foggy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0010_foggy.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0010.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0010.jpg,0.9711999893188477,97.12,CORRECT,True
Harrison_Ford_0010_lowlight.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0010_lowlight.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0010.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0010.jpg,0.9714999794960022,97.15,CORRECT,True
Harrison_Ford_0010_noisy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0010_noisy.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0010.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0010.jpg,0.9336000084877014,93.36,CORRECT,True
Harrison_Ford_0010_rainy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0010_rainy.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0010.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0010.jpg,0.9552000164985657,95.52,CORRECT,True
Harrison_Ford_0010_resized.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0010_resized.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0010.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0010.jpg,0.9972000122070312,99.72,CORRECT,True
Harrison_Ford_0010_sunny.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0010_sunny.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0010.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0010.jpg,0.9140999913215637,91.41,CORRECT,True
Harrison_Ford_0011_blurred.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0011_blurred.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0011.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0011.jpg,0.9900000095367432,99.0,CORRECT,True
Harrison_Ford_0011_foggy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0011_foggy.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0011.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0011.jpg,0.9959999918937683,99.6,CORRECT,True
Harrison_Ford_0011_lowlight.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0011_lowlight.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0011.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0011.jpg,0.9882000088691711,98.82,CORRECT,True
Harrison_Ford_0011_noisy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0011_noisy.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0011.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0011.jpg,0.9666000008583069,96.66,CORRECT,True
Harrison_Ford_0011_rainy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0011_rainy.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0011.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0011.jpg,0.9937000274658203,99.37,CORRECT,True
Harrison_Ford_0011_resized.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0011_resized.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0011.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0011.jpg,0.9993000030517578,99.93,CORRECT,True
Harrison_Ford_0011_sunny.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0011_sunny.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0011.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0011.jpg,0.9822999835014343,98.23,CORRECT,True
Harrison_Ford_0012_blurred.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0012_blurred.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0012.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0012.jpg,0.9837999939918518,98.38,CORRECT,True
Harrison_Ford_0012_foggy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0012_foggy.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0012.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0012.jpg,0.9872000217437744,98.72,CORRECT,True
Harrison_Ford_0012_lowlight.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0012_lowlight.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0012.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0012.jpg,0.9886000156402588,98.86,CORRECT,True
Harrison_Ford_0012_noisy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0012_noisy.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0012.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0012.jpg,0.9613999724388123,96.14,CORRECT,True
Harrison_Ford_0012_rainy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0012_rainy.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0012.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0012.jpg,0.9811000227928162,98.11,CORRECT,True
Harrison_Ford_0012_resized.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\distortion\Harrison_Ford_0012_resized.jpg,Harrison_Ford,Harrison_Ford,Harrison_Ford_0012.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Harrison_Ford\Harrison_Ford_0012.jpg,0.9977999925613403,99.78,CORRECT,True
